holiday,ad_spend,sales,x1,x2,x3,geo_B,geo_C
0,19.53000947458945,5.751230927627163,-1.9252892560665564,1.0901053212568497,1.533730386827312,1,0
0,14.835429363997703,4.820399067874424,-0.7804586832183846,-2.7226685806295357,0.9816022589668245,0,0
0,10.028925574133268,3.9294567427247564,-0.16516352188870195,-0.485659953612971,0.6709479872948899,0,0
0,10.530552146155431,4.903191241525763,1.6016048466031805,-0.9126381139174427,1.038050084902988,0,1
1,17.13838403852001,6.143146399174002,0.7851100587616027,0.7018785878963337,0.9918831624494145,0,1
0,17.76229851773061,8.270521433294753,-0.3021459759839976,-0.739576033340264,-0.34901983023264316,0,1
0,10.281226687865894,4.395146421619328,-0.2530221521068492,0.9756260975537348,0.6311698207372758,0,0
1,17.048336530252637,5.491133694243489,-0.8005331866030511,0.787389891025579,-0.272932286881549,0,0
0,18.393147132503927,5.465136744085437,1.0903197268407256,-0.6073970719989423,-1.3340876890488846,1,0
0,12.27570256315671,5.303936420900557,1.2095424075104206,0.23875678259450306,1.8367088377554763,1,0
0,12.442230456693254,4.330280509899381,-1.338269425584699,-0.21445770305995654,-0.5534103691636862,0,0
0,14.442002386696506,5.00104171243247,-1.7206543663833298,0.11635986204912886,1.0954697370402309,1,0
0,13.518684783624813,5.288032028150212,-0.31851646648889537,0.7496432230717109,0.5347349230406402,0,0
0,10.149178616111973,4.317959439315324,-0.19591213022816406,-0.3259459218662029,-0.895904568106498,0,1
0,13.600814518399096,4.812402139749722,0.25866539136043465,-1.6560851662712124,-0.7758449650357745,0,0
0,10.403485108324197,4.245120396545106,-1.6746996601122859,0.5956029616426437,0.39733788641400886,1,0
0,11.902342680586672,6.151631427421128,-0.7156174790786259,1.0724696181255986,0.39944972561774683,0,0
1,10.918250776933279,4.413532411492763,-0.08240280341991013,-1.6997473861653902,-0.3761775243330044,1,0
0,14.441027827183227,5.683335198928288,-0.7788010969872263,-0.03654373876556872,-1.5818821625335484,1,0
0,14.196239226952976,4.863873683216454,0.8578609401937887,-0.93172907171284,0.8032026154705618,0,0
0,16.52105235533042,5.4455151978073735,1.868532745287793,1.1269377416856263,-2.9250565676300773,0,1
0,14.270734484485802,5.3422596009584185,-0.5386403947555706,1.1824587299812042,0.3481370280638253,0,1
0,11.27278765770902,5.9930166447303925,0.8891989989248288,-0.8096819877323318,1.1328330655946486,0,1
0,12.247158188200723,4.247426825179311,-0.3571734881080952,-1.3156163043633413,-1.849242999523171,0,1
0,11.988804614081122,5.924537742112736,-0.9301715305174995,0.24469661233627532,0.1599748624107351,1,0
0,14.468886532179052,4.916507531884456,-0.7122409087405146,-1.1091389794314332,-0.38378938775948895,0,1
0,10.02264645525779,4.624134291965953,0.7686287772914203,0.8577602425407037,0.19496916272315837,0,0
0,13.486937393559675,5.059069507686087,-0.6416239156405218,-0.13117526177112493,0.9778885196512082,0,0
0,13.628338014415103,4.578199464312866,-0.4460569869449833,1.6055015317493107,-1.346421247113436,0,0
0,10.18608929331887,4.235781723925596,-1.1438321537705616,1.64994649702015,-0.22330772422868098,0,0
1,13.416811143608847,5.079276729044187,0.6339291094024587,1.5520476091754283,-0.16448064586683023,0,0
0,11.046771650938073,4.11678158181506,0.4581600212718645,0.4029375406691993,-1.9487370573882699,0,0
0,12.82691691974975,5.836015366796451,1.4550276076515718,-0.9457576293183277,0.5736009715919451,0,1
0,13.697552856470264,5.168514148582812,0.5963010981929111,-1.4831233149133494,1.6285894941746952,0,0
1,13.429833474660125,4.835261275743314,0.4129086697629614,0.5946132760903144,0.6705865554741312,0,0
0,12.566643869227834,4.807252572832082,0.5832804636097018,0.6693665278964173,0.12985143747754174,1,0
0,10.483747026651775,5.350930769142517,-0.25593588777832027,0.26202488083267483,0.885928042577396,0,0
1,12.252108650000178,6.019424255389634,0.11011570205529357,-1.3288660666464327,-0.5949702033070835,0,1
1,11.337022512736052,4.358973168881723,0.931191674499799,-0.7976434464168598,-0.881485607958213,0,0
0,12.152581087338252,4.431110165377145,-0.8202162295264913,0.08332153146942267,0.5136410623235612,0,1
0,15.712589468428515,6.041150562447553,1.7016815144537336,-0.6131319775180667,0.2289391471822649,0,1
0,14.869330768466284,4.850047686890267,0.6379838728311035,-0.7758810298691784,0.3138915190925646,0,0
0,10.934857564086409,4.980421096930854,2.021162878082681,-0.9665378865709667,-0.8588705241030049,0,0
1,17.133826108335004,5.38637409307632,-1.1754553167936987,-0.1353153410551772,-1.5049895404795426,0,1
0,11.78437195945047,4.41468566852298,-1.175579201863907,-0.20745331691744825,-1.0391402159972971,1,0
1,18.47817748853315,5.407469655425878,0.37201221510059423,-0.8266453207144175,-0.8527845416149377,1,0
0,13.811582612795632,7.079371111239241,0.12356147323716676,0.010252657090162123,-2.041155404322598,0,1
0,13.832518835027894,6.1856817885607285,-0.457058684524718,0.24943668891635684,0.47517860539505313,0,0
0,13.92085086862238,5.009282671669777,-1.2693625684390142,0.3529515811204594,-1.2893434783217348,0,0
0,10.144362400872339,4.680230154550881,-0.2677505352734399,-0.9574224478573217,-1.3446117206525636,0,0
0,14.47935202355046,5.47678108476794,0.2171254400039551,-0.3071297086935708,-0.2619216821601385,0,1
0,14.051703160179748,7.119367125787516,-1.3084958870363097,0.016042485958454235,-0.9060774404963952,1,0
0,17.650860276102605,6.08217811974354,-0.41037912020415557,0.12517724325988444,-1.5778134091766873,0,0
0,17.178385518998983,6.38812559456892,0.38243528763422474,-1.3349954024552113,-1.467275760623897,0,0
0,10.612775784753858,5.842677975144272,0.7876970912841258,-0.3412111719798537,0.5355453187445581,0,0
0,12.578170170401636,4.531625642253878,-0.2862351825099146,0.5927199772758843,-0.3364232655174345,0,0
0,16.893117113492554,5.371742812522367,-0.8010515668801376,-0.5938690596274128,-1.5136146820784377,1,0
0,13.522515806924051,6.178109669049857,0.11521686720301218,0.3556562905905622,1.4559405838009956,1,0
0,11.224246040479537,4.613072878910892,-0.20676525258134626,0.014609164817966607,-0.7112856325655348,0,1
0,16.80978652699229,5.254252764104757,-1.4650502203087494,-0.459903917862271,0.529846715696401,1,0
0,14.181692498323137,5.306649162919372,-0.45050950416267527,1.261707323273505,-0.10808219529467304,0,0
0,14.196117928185561,6.2537705734568965,-0.5897816883511857,-0.3026760304032474,0.09790692719143013,1,0
0,12.682803979219349,7.1038852768639575,0.02278296253398071,-0.21039836022090597,0.020728938340476916,0,1
0,10.247582711157806,6.122293850426968,-0.7337164902191867,-0.4847731800693737,-1.3788118775114182,1,0
0,15.047167995665578,4.698743765352625,-0.5484424265022848,1.480476733960506,2.244075157470362,0,1
0,13.67219880051638,5.015086684804788,-0.1821768769143658,1.3907351155428098,-0.7605432344042861,1,0
0,11.497255364253293,4.275048235380635,0.6383893005016819,1.146772454968252,0.8253989967989744,1,0
1,17.196683974406934,5.413902648412948,0.09281065681598395,0.869473757502773,-0.7907276436127528,1,0
0,10.65371929509125,4.731046224133318,2.664895486173769,-0.8841962728603967,-1.1054956157877498,0,0
0,12.705254920308317,5.075635916342454,-1.2648912578811913,-0.44980374050734434,1.369255162308353,0,0
0,14.926100864045504,4.60079065942,0.9116861404451944,-0.7706738319630128,1.556733812353736,0,0
0,17.041785372301113,5.359490783830004,-0.07807956769727288,1.0303284716237635,0.45367697893755565,1,0
1,16.61123648580637,7.292370627358946,-1.3942230183159268,2.3355863712871447,0.8070738003678514,0,0
0,18.52681747089968,5.414711326617858,-0.3783956605714786,0.6792610922728736,-1.2541217615133402,1,0
0,12.13075783856797,5.937500597284389,-1.5134732981335428,1.6760094264156646,0.6594316667821624,0,1
0,15.190242907123302,5.110526736420503,0.0826467752460594,0.45736474192733567,0.6490066015426108,0,0
0,11.690546441801207,4.836063078326853,-0.30498856388787093,0.3167735977477031,0.43853641806451044,1,0
0,10.317986225592536,5.790063049843176,-0.6851536426996729,-0.580105707810032,1.6466193994033236,0,1
0,11.352317543652784,4.597703502882692,-1.0601246490062421,0.6130271006976167,-2.2802926040878257,0,0
0,10.109907763218013,6.260015889051024,1.0167029512665853,0.9129769637321803,-0.17920016881079934,0,0
0,11.405825714473085,4.146330805314614,-0.1597020046593722,1.053716390548826,1.4821127655500332,0,0
0,10.453733786695613,5.327231480478915,0.2094997595430601,0.10342686022954597,-1.1123824402792406,0,0
0,11.405535472561215,5.434020403113854,0.1768675019666702,0.1979050787116697,0.649520237846124,0,1
0,12.38261710580657,6.535811612813538,0.10806987776665089,-0.0610005031363931,-0.48583371200693926,0,1
1,11.770933584912342,5.326845180820851,-0.32654715287363384,-0.5646099760461476,0.08844180872795983,1,0
0,12.960125852383339,5.00705587417387,1.5176132688505548,0.8812374494883488,-1.057373403109019,0,1
0,19.666297672520358,5.809392760831553,2.236321394046596,-1.8952560273547938,2.262910003582014,0,1
0,17.319503930871612,5.566573253037059,1.4478994749792509,-1.6723805634689948,-1.147159777466599,0,0
0,12.85647095006808,4.4475880442154105,0.021446100165412398,-0.546968862079366,-0.13017871732054975,0,1
0,16.676544986338694,6.377632366759271,-0.04749098198902614,-1.2735944747486132,-0.25941065916042044,1,0
0,14.072306694889413,5.266658113873607,1.0927575269016587,1.0859972963764017,1.0743299831910245,0,1
0,10.986355797570276,4.656076175858613,-0.7576313194154112,-0.44272372887299,0.06971245283911474,0,1
0,17.52785670509842,5.564628314853316,1.710314578413098,0.8770557674462117,-1.5766581892274614,0,0
1,11.3408196006257,5.316884291295231,0.7914225375241227,1.3047569808943436,-0.643360659490635,0,0
0,11.67518946009176,4.689216916653997,-0.2797315900326315,0.06136857697354129,-2.1621938263840796,0,0
1,15.745375865460785,5.614702544362047,0.28190466022219146,0.3270825888944543,0.07281064305827559,1,0
0,17.51081137303308,5.902997472338292,0.6268841034966113,1.2267254061029935,1.7810279988861042,0,1
1,12.573596732835124,5.481244086561114,-0.42752207403620784,0.9992441027632715,-0.199257715281094,0,1
0,11.622521611854065,5.143687199527067,1.034365918666374,-2.0709262553397707,0.34001452677033284,0,0
0,15.88698490033806,6.703780844901756,1.2728291241581577,-0.41224187290881176,1.1021921918358806,1,0
0,13.779392532180948,6.177226401304984,-0.26263900472006413,0.5126051715314337,-0.6907337667027096,1,0
0,15.806111365770818,5.264422351818795,-0.47565068137664673,0.21568145956744506,1.0997397147015384,0,0
0,14.388482567582802,7.240373682092386,-0.1054109573158146,-0.9925729187743505,1.9123877351711025,0,0
0,10.853994519669012,5.001580376569994,-1.1568287048888195,-1.707545570637974,-1.774623983352067,0,0
0,11.028891497839906,7.156598334923553,-1.6675757880151143,0.6112190773354792,1.136969866860189,0,1
0,12.531817355310313,5.175165254922686,-0.433263507189174,-0.8433976093318237,-1.4826097228700468,0,0
0,14.330538263282152,5.110339867798447,-0.9599540957353969,-0.13433638549518823,-0.7747627260768646,1,0
0,10.500417387700535,4.351356682698451,1.7707182525314462,0.14473244892422474,1.1314159017756884,1,0
0,10.843612886729385,4.008765590747706,-0.4562086116248524,-0.16276511211457906,0.3221636067521599,0,0
1,11.260904031146097,5.002881146492318,0.45570710195771735,-0.9317524763968048,-0.4588035108387724,0,1
0,10.475369289813067,4.879085121975903,-0.6282078997445851,-0.08271687757365492,2.2336791053536147,0,1
1,11.75304660297055,4.8332017818153,1.7822353936577335,-0.5444580996838935,-0.329816444651189,0,0
0,21.008851660254056,6.713271214956201,-0.19390567790966046,1.655787885704047,1.0963721599562957,1,0
0,22.80648888385553,6.1217681960729,-1.2436575829701018,0.21336494785299265,-0.30551184315146385,0,0
0,13.19608070393361,4.996316060181512,0.6702540848343296,2.566438427967767,0.4578215820687709,0,0
0,21.591214901762495,5.978212921017042,0.2594428752515384,-1.3184100711456066,0.4920083420224305,0,0
0,13.027476503609869,5.380913236344725,1.2030674123988938,-0.30088288998579593,0.08033754914761364,1,0
0,10.981262299506332,4.842719157775872,-0.1541162288149914,-0.30432466253943974,-1.4185994411893834,1,0
0,15.305209295917901,6.3750820001670245,0.10787674988836791,-0.7768569827787458,0.27706233840061656,0,0
0,11.424429498576586,4.581666283179454,-1.507392059405553,-0.35124262762538905,-0.5795169051700316,0,0
0,10.373019697628596,5.608984492868355,0.8354869488337978,-0.479968638761004,-0.45786101703936627,0,1
0,15.644532979386113,5.4080315479155425,0.06271329279802736,-0.9787046608543813,0.593384455068292,0,0
0,16.34390294206921,6.122177049541821,-0.12419810864081517,1.7946342426680344,0.5245088908174258,0,0
0,16.982800293904994,5.365803258120899,-0.229290946881893,-0.08343952170056392,-0.7558245608670767,1,0
0,14.163030935697918,5.335686378934669,-0.28227905370724554,0.9269745367948587,0.21751408859983887,0,1
0,10.527964796443392,4.570720394326477,0.8490199508739834,0.9902356013924777,0.020347316027256944,0,0
0,10.542188119622919,5.687573862866303,-0.9255890402214604,1.4281114421236583,-0.8618061214212475,1,0
0,11.209916016761245,4.765004079504999,0.7434936169783831,-0.9823118728208463,-0.8001954165072951,0,1
0,12.17103588930943,4.8549909296852265,-1.605344573485918,1.2663773693895277,-0.7842468314702034,0,0
0,15.030523946585502,7.650241795321099,-1.9165578440488507,-0.07402951695188457,-0.011000546448378924,1,0
0,18.613548553603643,6.66553630614314,1.4107281357932444,2.0356864285214717,-0.3041860611166307,0,0
0,12.9445651188645,4.91176475999582,-1.0228810162698578,0.5248351402781646,0.2093023032137965,1,0
0,14.311668392265549,5.731852517880048,0.10579429004193998,-1.1527857363269445,-0.879649646972819,1,0
0,10.786881125989092,5.48853761800296,-0.2680048531663882,1.2578515471467837,-0.17312821974640416,1,0
0,10.376761206297784,4.667307666709842,0.34417372859038153,1.1592581307926155,-0.09769018563749508,0,0
0,12.653201199905794,5.692457180066349,0.05139917490072904,-1.2917607842742973,0.3263078350124565,0,1
1,11.97084016716971,4.911718261985147,1.0430098912316021,0.7448980707887994,1.4697847537066473,0,0
0,20.251983255557548,7.297526260974898,-1.4291979226228575,1.6035194302080833,1.074294421971474,0,0
0,12.307565676274542,4.230051156409201,0.6709311214103886,0.4788643784551132,-0.07444481203884638,0,0
0,11.973752668834017,4.458914291304431,-0.05130347373243433,-0.9738052032415444,-1.594786750213042,1,0
0,21.823556988720462,6.357243097165559,-1.5322592190025184,1.0102965839293374,-0.5129948970539745,1,0
1,12.956034484518007,5.691435537095227,-0.5299011298803193,0.66549250271385,0.9209792000172057,0,0
0,10.775743480851776,4.965853274266689,-1.6038897703290709,-0.23074701496770686,-0.05520424487857593,1,0
1,14.754402505620076,4.983272121591294,-1.6732282073160143,-0.4602420405986311,-1.2576315693956217,0,0
0,10.460434498137158,4.756750131602058,-0.43663569737725616,0.6608103018593744,-0.20555527955157576,1,0
0,13.901085740688208,4.508545063183222,1.1863373033827398,-0.9106987703832327,-0.4707740054106898,0,0
0,15.284004517456733,4.865208071292309,0.3126223539008028,0.20183445214121726,1.260808313458059,1,0
0,10.736594295156976,4.012287503353853,1.2993782552200355,1.1986575175078684,-0.5824436635159718,0,0
0,14.756986299911468,4.904913056744786,0.07595110533221376,1.5198562773851099,0.41423965533662704,0,1
0,14.202838488958358,5.8287669323630515,1.549767453028705,-0.5253226611440784,0.6882688213950414,0,0
0,10.898330194357937,4.965602736388369,1.446594777339857,-1.586734585745764,-1.2386075553962266,0,0
1,14.794093886117274,5.222918789183801,-0.9499978781005455,-0.7072399539822231,-0.7446659698889097,0,0
0,15.818313139738743,6.215916248145959,0.07100065570349612,0.816392156922348,-0.4269453455978077,0,1
0,11.924122061243308,6.043344093157009,-0.7224280524436812,-0.7407896336628514,0.13774329243446554,0,1
0,13.866708473223543,4.6864800200152015,-0.14481800862137995,1.0827211106807615,-0.5948611342946191,0,0
0,12.166887451178683,5.927438862338436,1.6582122432121489,-0.7429183027103119,-1.3756146390579846,1,0
0,16.375013634840755,5.305778287725009,-0.6416130689164911,-0.557349864352165,-1.0072128256502775,0,1
0,10.258037476851971,4.305430853617812,-1.1861585684644107,-0.1728733601982213,0.9400897966474328,1,0
0,16.190576468904645,7.453157320823866,-1.1200025743271877,0.9445826803378964,2.0720984256950947,1,0
0,15.629651653170281,5.6109462263227625,-0.39546756863566224,-1.5836147286398816,0.30538213842698947,0,0
0,12.142142173777884,4.63810736699023,3.7453792279758287,0.2799825387286923,1.0787150753629593,0,0
0,16.495427181882214,6.154303158288117,1.4728223057094987,0.26207596681345735,0.35395331831480614,0,1
1,12.265898601747862,5.768576634159537,-2.872951138434895,-0.9914168265192252,0.6984055890205059,0,1
0,12.392388253659563,5.119160482071712,-0.035804677499647115,0.3560620599720647,0.7407027005542522,1,0
0,12.232233916523887,4.6537825679606835,-0.6289589436050402,-0.17991768873212505,0.67779386089151,0,0
0,10.525007514520608,4.867614117815111,0.9863226884752347,-1.1312066799056457,0.35542344061890313,0,0
0,13.81632105868571,5.7284132679725595,-1.1790032605608687,-0.07393659769718912,0.1425030427535527,1,0
0,15.60131533630334,5.491454664761833,-1.0364378867438686,-1.0422607229692482,-0.40573455841773653,0,1
0,10.782129337224172,6.4579135482151955,-0.5714862382972744,-0.6404992938350329,0.5255420839998146,0,1
0,12.257078263654705,5.208804542891784,-0.6917063603683293,0.8799597113172752,0.310385856363796,0,1
0,18.674927170656336,6.73801892529911,0.6515446617795535,-0.31207491365623785,-0.9072556656399141,1,0
0,22.12132435348643,7.305746162817389,-0.3345511353065428,0.8594708815542846,1.18861406496657,0,0
0,17.18772890722204,5.147435053358588,1.0032472533242693,-0.1569323911900386,0.99159175057235,0,0
0,12.48271712803388,5.476779431655673,-0.8103436093731508,-0.9626342185825432,0.1932882796942964,0,1
0,12.931780088069043,5.61414063411099,0.865758753055153,0.47990524269210266,1.1778407191081317,1,0
0,21.71123435203649,6.257337341176099,-1.157049129775204,0.5601612456972697,0.7274277682997229,0,0
1,17.994260321859937,5.585162328617717,0.6147536482221854,-1.2304344298274161,-0.4401272611546125,0,0
0,10.902830133850632,4.125281194125506,-0.49988510663450303,1.1357297406435416,-1.815136061217716,1,0
0,16.801474964749552,6.91304411904825,0.8916354122447447,1.5208594363065724,-1.8489791782162441,0,0
0,14.429850412370644,4.87669334773471,-2.440920279925452,0.6266756318834215,1.262334031558667,0,0
0,12.569299670862454,4.418632222562933,-0.7832561327238614,0.07737464848238601,-0.028278296614496694,1,0
0,10.475979649853938,4.484739721091156,1.1683250014392315,2.0116955032472656,-0.37037479744512114,1,0
1,14.16843156527277,4.850215359856049,-0.20184335003286186,0.5390551304672517,-0.6595507470573404,1,0
1,11.198956837998585,4.161840146287616,-1.701257443314514,0.1972235026657994,0.06363363411195837,0,0
0,12.416076045037943,7.553474337055782,-0.7069878900024049,1.6998982056318557,0.9146787837123841,1,0
0,15.510976593856,4.978898383671351,0.3835845555016134,1.6026687406543474,-0.81232250173936,0,0
0,13.255881469458878,4.700279432780399,-0.8109120067271695,-1.4391746626105557,0.09465235438110513,0,0
0,11.26122116244825,4.890630781971452,1.1610525291266087,-0.5041704095803736,2.658056393212411,1,0
0,19.489311186111742,5.587679129762577,1.0851007829136574,0.5856662958937061,1.814987245362414,1,0
0,13.592515095316788,5.177258472466801,0.6677144145929542,1.2273496674570767,-2.2318554512821827,0,1
0,19.823312717312447,6.725940501878395,1.0308403992549087,-1.165527632051237,-1.814687863856933,1,0
0,16.272180238743477,5.815108024405096,-0.5151805287523885,0.9078632234401853,1.8059289762014736,1,0
0,10.456906302139716,4.9373801324856075,1.487123271855202,-0.4045712879201187,0.8959529715218997,0,0
0,14.402406504570568,5.213324910722477,1.0756306268511362,0.7174657696547313,0.05142800387183348,0,0
0,10.157087367332752,4.309441576402004,-0.1288773303328927,-0.5669700242683426,0.5284663693447134,0,0
0,10.82549775746613,5.015453924955891,-1.626452190032189,-2.332899461044244,-0.3163927504208836,0,0
0,12.034997207618193,5.243295574020849,-2.3667406954074943,-1.7711607184923264,-0.6658226275774969,0,1
0,12.140761265439572,4.392425602139917,0.9896704358130246,-1.1260805457751324,0.7303694701910404,0,0
0,10.513470767926888,4.783379900956367,-1.611064160872139,-0.5915549372766212,-0.09692364737451666,0,1
0,10.25835711069678,4.598845926588393,-0.9213020251225857,-0.007183628930475322,0.8645321215890804,1,0
0,15.987206307886549,6.127503982132993,0.47708166588790835,-0.5175901643463577,-0.5486856034296475,0,1
1,10.410109929730144,4.921726613400599,-1.2997617052868196,-0.0473728066988421,0.7128585511577473,1,0
0,17.892669693546633,7.012129998092816,2.4343349850439706,-0.49638417102856436,0.3119956749690512,1,0
0,12.145668967944523,5.703386025752103,0.23744863875827635,-0.004690583042781436,-1.3346248892235693,1,0
0,16.18627491437314,6.4719738168462975,1.4780929924207402,0.9306692574328335,1.4743026859853652,0,0
1,10.837080339932132,5.278519871970609,1.0425870684349956,-0.014973028560252436,-1.4078070018313131,1,0
0,13.573064060621483,5.974627570076533,-2.5379665387043953,0.5408511070775573,1.3309755528790868,0,0
1,16.721709126609696,5.498189723424043,0.7444551035462572,0.714362969215863,0.4549201445459651,0,0
0,10.745842308663105,5.422239231418715,-0.01613608856556076,-0.15783742033975962,0.6406629225232591,1,0
1,13.58141018575539,5.147063754950024,-0.062468736795909384,-1.7908505155767644,-0.4929428435387019,0,0
0,13.203570834266376,4.557270829966834,-0.025399564076356403,0.2526957254769355,-0.3689262440159826,0,1
0,10.847136901926945,5.454485581218293,1.0547142873898367,-0.674096067204458,0.0038431226292162607,0,1
1,17.775872976811673,6.136483869536205,1.6453693782708712,0.8624093617641109,-1.2888962001972204,0,1
1,18.737848251255624,7.362052629246264,-1.1921215428534755,1.3656589642359,0.5752224516747139,0,0
0,13.354360972509658,5.178368907905824,0.07730267646642548,-0.25754112734743073,-0.35843913966007607,0,0
0,19.734168003620415,5.870903040792215,1.401924164057507,0.16392852958990572,-2.1198746258202728,0,1
0,14.933388476536773,5.123799244257492,-0.20741133639083456,0.6678623379799348,1.8873609034959762,1,0
0,19.079197676942186,6.0322064309834795,0.20298096084110523,-0.8128894875895935,0.2651186720866511,0,1
0,12.510682334244162,5.233282146755048,0.21728535524201814,0.00922728230441959,0.32553406661832446,0,1
1,12.250293738255827,5.876015709515846,2.1147704433127856,-1.547507925862716,-0.6910162858533987,0,1
0,10.561689743661884,4.806174891285879,0.7483595725575182,1.0443167964005646,0.3323340332052696,0,0
0,21.95936694728642,6.054985431626445,2.0706202712419,1.6860968460246288,0.7357434134712362,0,0
0,15.514578088945004,5.753349939010393,1.7435979259932237,0.0999422017633454,-1.4539726753476518,0,1
0,14.655789250783005,6.358724398692768,-0.22704163640340883,-0.7518027247060368,0.6036098137105682,0,0
0,15.985275024132052,5.640968417855851,0.30078133909475163,0.26150731289953777,-1.0593354024042678,0,0
0,23.583439704877506,7.213163664599874,2.052155416509727,-1.2748989834332451,-1.2864096536390865,1,0
0,15.392860028666814,5.484388357004333,-1.141728839007195,-0.43593813564877926,-0.8804942096495343,0,1
0,12.99684803634786,5.041880500925224,0.7611123699415212,-0.4181911225451242,2.100602209607987,1,0
0,10.42425906107809,5.550289559835995,0.7711749813688922,-0.5217254499032901,0.7833643169082537,1,0
0,11.367607837375086,5.374694329715853,-0.27640112054463917,0.2192042790773868,-0.017662647158188115,0,0
1,17.49036637741213,8.621093099927196,-0.3804270930695827,0.43393727951177646,1.7023413609657274,1,0
0,10.86519585098384,4.510301788946176,-0.2432094784953683,0.014257821444750898,-0.922592522855933,0,1
0,10.356156987295073,4.246582213587598,0.7024468738757074,0.9009086565483738,-1.026704683146438,0,0
0,14.570694215507402,4.768081031780193,1.4729643913233152,0.39034598290444367,-0.9164420670678874,1,0
0,12.772632267842393,4.954486918323092,0.7390141409554088,-0.4940582334727267,1.877970563329078,0,1
0,17.62588196721778,5.862415132714357,-1.2577698310202001,-0.10802805475907971,0.8686278515327758,1,0
0,10.675874601474312,4.332346081363472,1.5058541780730907,-0.08089616785140868,-0.8157561562215265,1,0
0,20.405856512665554,6.693762500857101,1.1929273595600838,-0.38324613748783204,-0.691708143919448,1,0
0,18.703397182436916,6.641864899885151,-0.24560153826918227,0.5096487908961548,0.2831536401402178,0,0
0,12.610650931128738,5.281178345793071,-0.6544766553555744,-2.1314457053865774,-1.133622948158554,0,0
1,17.846392756234593,5.501346947899132,-0.9081806983427202,0.0321095909696462,-0.17809138100525326,0,1
0,16.12711226945917,5.319543221775798,1.074337165526628,0.3093068377157036,-0.9931964189633827,0,1
1,14.251028528296485,5.425787056467286,-1.879381429181054,0.5990528176613195,-0.0690422348599685,0,1
0,11.656548133852956,5.866284367321369,1.0988702374959516,1.1083351649945883,0.815564502713355,0,1
0,11.384130855401937,4.743798618654668,-0.45132970598986094,-0.1406769762043801,1.7429361923976852,1,0
0,13.446451598138028,4.450822064264932,0.2849055649108593,0.8317662146301382,-1.5652948698716873,1,0
0,21.21899778668291,6.385292663100958,-3.4213796212167207,0.6105602668153601,0.5999634730355895,0,1
